Poolname;Anuraeopsis;Bdelloidea1;Bdelloidea2;Bdelloidea3;Epiphanes1;Epiphanes2;Epiphanes3;Sinantherina;Rotifera1;Hexarthra;Asplanchna girodi;Rotifera2;Rotifera3;Brachionus;Lecane;Neothrix armata;Macrothrix1;Macrothrix2;Macrothrix3;Macrothrix spinosa;Macrothrix4;Macrothrix hardingi;Macrothrix breviseta;Camptocercus;Pleuroxus;Pleuroxus jugosus;Pleuroxus letourneuxi;Plurispina;Moina brachiata;Moina;Ephemeroporus;Ephemeroporus cf. barroisi;Daphnia jollyi;Daphnia magna;Daphnia pulicaria;Daphnia obtusa;Daphnia pulex;Daphnia longispina;Daphnia ;Ceriodaphnia quadrangula;Ceriodaphnia dubla;Ceriodaphnia reticula;Ceriodaphnia;Alona elegans;Alona rectangula;Alona rigidicaudis;Alona diaphana;Alona 1;Alona2;Alona3;Alona4;Alona5;Chydorus sphaericus;Chydorus;Leberis1;Leberis2;Scapholeberis mucronata;Biapertura affinis;Simocephalus serrulatus;Simocephalus vetulus;Bosmina coregoni;Bosmina;Diaphanosoma excisum;Polyphemus pediculus;Cyclestheria hislopi;Caenestheriella mariae;Cyzicus tetracerus;Limnadia badia;Turbellaria1;Turbellaria2;Turbellaria4;Turbellaria5;Turbellaria6;Turbellaria7;Turbellaria8;Turbellaria9;Turbellaria10;Mesostoma1;Mesostoma2;Dugesiidae;Typhloplanidae;Neotyphloplanida;Dalyelliidae;Gieysztoria1;Gieysztoria2;Sarscypridopsis1;Sarscypridopsis2;Sarscypridopsis3;Sarscypridopsis gregoria;Eucypris virens;Eucypris;Isocypris priomena;Heterocypris;Heterocypris incongruens;Zonocypris;Cypridoidea;Cypretta1;Cypretta2;Cypridopsinae;Ramotha;Megalocypris;Limnocythere1;Limnocythere2;Bennelongia1;Bennelongia2;Candonocypris1;Candonocypris2;Candonocypris3;Cypricercus;Ilyodromus1;Ilyodromus2;Ostracoda1;Ostracoda2;Ostracoda3;Ostracoda4;Ostracoda5;Ostracoda6;Ostracoda7;Ostracoda8;Ostracoda9;Ostracoda10;Ostracoda11;Copepod;Harpacticoida1;Harpacticoida2;Harpacticoida3;Calanoida1;Calanoida2;Calanoida3;Calanoida4;Cyclopoida1;Cyclopoida2;Cyclopoida3;Cyclopoida4;Cyclopoida5;Cyclopoida6;Halicyclops1;Halicyclops2;Ectocyclops phaleratus;Diaptomidae;Paradiaptomus;Thermocyclops;Nematoda1;Nematoda2;Nematoda3;Nematoda4;Nematoda5;Nematoda6;Nematoda7;Nematoda8;Nematoda9;Nematoda10;Triops australiensis;Triops cancriformis;Tanymastix stagnalis;Branchipus schaefferi;Streptocephalus purcelli;Branchipodopsis female;Branchipodopsis drakensbergensis;Brachipodopsis wolfi;Branchipodopsis cf browni1;Branchipodopsis cf browni2;Branchipodopsis cf browni3;Branchinella longirostris;Oribatida1;Oribatida3;Oribatida2;Oribatida4;Oribatida5;Oribatida6;Oribatida7;Oribatida8;Oribatida9;Oribatida10;Aquanothrus montanus;Tardigrada1;Tardigrada2;Tardigrada3;Hypsibius;Ramazzottius;Macrobiotus;Diaphanosoma;Oligochaeta1;Oligochaeta2;Oligochaeta3;Oligochaeta4;Oligochaeta5;Oligochaeta6;Nais;Aeolosomata1;Aeolosomata2;Aeolosomata3;Dero;Alfa richness;Biomass
Kor20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00125842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003832192;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048126233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.320046667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.539456562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10.91272007
Kor21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016179969;0;0;0;0;0;0;0;0;0;0.009255045;0;0;0;0;0;0;0;0.052684577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.212844265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.290963857
Kor22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.09008E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00130723;0;0;0;0;0;0;0;0;0;0.000616931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002269837;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050162343;0;0;0;0;0;0;0;0.007902687;0;0;0;0;0;0;0;0;0;0;0.117819455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019082589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.199201972
Kor23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000109228;0;0;0;0;0;0;0;0;0;0;0;0.003955034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92148E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000073696;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012692633;0;0;0;0;0;0;0;0.001254395;0;0;0;0;0;0;0;0;0;0;0.561045022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.744430681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1.323589903
Kor24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92148E-05;0;0;0.002058223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000673958;0;0;0;0;0.000252774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000010528;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099690054;0;0;0;0;0;0;0;0.020070315;0;0;0;0;0;0;0;0;0;0;0.561045022;0;0.056317081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.954129465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.694276634
Kor25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000294784;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010489051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.890972728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.807340316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6.709096879
Kor26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000110544;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019898346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.069167274;0.197109784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.055048078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9.341334025
Kor27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000344678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000713035;0;0;0;0;0;0;0;0;0;3.2991E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003365471;0;0;0;0;0;0;0;0.003991256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.046705638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.055153069
Kor28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.11523E-06;0;0;9.02729E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000311245;0;0;0;0;0;0;0;0;0;0;0;0;0.178663072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000222258;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000881433;0;0;0;0;0;0;0;0.012195504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009902443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.202274342
Kor29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00040214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000420684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.085908234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3.086731058
Kor30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001156881;0;0;0;0;0;0;0;0.004390381;0;0;0;0;0;0;0;0;0;0;4.07458947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.519266613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4.599403345
Kor31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03317E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000313735;0;0;0;0;0;0;0;0;0;1.4516E-05;0;0;0;0;0.00021233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.84352E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020805341;0;0;0;0;0;0;0;0.004917227;0;0;0;0;0;0;0;0;0;0;0.031418521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004110096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0.061830942
Kor32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.365183794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000055272;0;0;0;0.008089985;0;0;0;0;0;0;0;0;0;0.003702018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78546303;0;0.492774459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.139449691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1.794718248
Kor33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000362901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005548256;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026971845;0;0;0;0;0;0;0;0.018815921;0;0;0;0;0;0;0;0;0;0;0.561045022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308257212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0.921121005
Kor34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001045784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000353883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.42176E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006478531;0;0;0;0;0;0;0;0.021073831;0;0;0;0;0;0;0;0;0;0;0.235638909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.986423077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1.251058234
Kor35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000624246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000290496;0;0;0;0;0;0;0;0;0;4.03223E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.63769E-05;0;0;0;0.001406954;0;0;0;0;0;0;0;0;0;0.008432374;0;0;0;0;0;0;0;0.00097564;0;0;0;0;0;0;0;0;0;0;0.26182101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.009583143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1.283190562
Soz1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011638245;0;0;0.027635339;0;0;0;0;0;0;0;0;0;0.013913723;0;0;0;0;0;0;0;0;0;0;0;0.008350509;0;0;0.005179333;0.018815377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012412552;0;0;0;0.116931275;0;0;0;0;0;0;0.016750183;0;0;0;0.006815902;0;0.055504364;0;0.110777266;0;0;0;0.995163897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035466962;0;0;0;0;0;0.000845969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003728051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1.439928947
Soz2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00801879;0;0;0;0;0;0;0;0;0;0;0;0.004538915;0;0;0.006908835;0;0;0;0;0;0;0;0;0;0.196504584;0;0;0;0;0;0;0;0;0;0;0;0.012525764;0;0;0.116534992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.70502E-05;0;0;0;0.008214949;0;0;0;0;0;0;0.001145608;0;0;0;0;0;0.004270953;0;0.043347626;0;0;0;0.065159541;0.017751444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032447873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01677623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0.534163153
Soz3;0;0;0;0;0;7.44587E-05;0;0;0;0;0;0;0;0;0;0.0001621;0;0;0;0;0;0.072114202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003491473;0;0;0;0;0;0;0;0;0;0;0;0;0.002408144;0;0;0;0;0;0;0;0;0;0;0;0.062628818;0;0;0.038844997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.39383E-05;0;0;0;0;0.000154999;0;0;0;0;0;0;0;0;0;0;0;0;0.000135157;0;0.180615108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002418202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.363111598
Soz4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000172906;0;0;0;0;0;0.01458862;0;0;0;2.66882E-05;0;0;0;0;0.00025157;0;0;0;0;0;0;0;0;0;0;0;0.000232765;0;0;0;0;0;0;0;0;0;0;0;0;0.02675716;0;0;0;0;0;0;0;0;0;0.095669183;0;0;0;0;0;0.001710489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.108581994;0;0;0;0;0;0;0.000590162;0;0;0;0;0;0.003027511;0;0.308249784;0;0;0;0.059235946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029879967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002236831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.712179576
Soz5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008576202;0;0;0.000188677;0;0;0;0;0;0;0;0;0;0;0;0.029677524;0;0;0.057573622;0;0;0;0;0;0;0;0;0;0.009632578;0;0;0;0;0;0;0;0;0;0;0;0.008350509;0;0;0.016401221;0.025657332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002642782;0;0;0;0.002066654;0;0;0;0;0;0;0.001631624;0;0;0;4.98302E-05;0;0.00983941;0;0.062613237;0;0;0;0.130319082;0.042159679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000429893;0;0;0;0.032242693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4481995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00074561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.888997661
Soz6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000466847;0;0;0;0;0;1.107674136;0;0;0;0;0;0;0;0;0.000452826;0;0;0;0;0;0;0;0;0;0;0;0.000698295;0;0;0;0;0;0;0;0;0;0;0;0;0.01823768;0;0;0;0;0;0;0;0;0;0.014350377;0;0;0;0;0.155379989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36402E-05;0;0;0;0;9.91994E-05;0;0;0;0;0;0;0.000291609;0;0;0;0;0;0.000519002;0;0;0;0;0;0.037911006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053464247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023903973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005368394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.41883122
Soz7;0;0;0;0;0;5.55958E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.269226352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000349147;0;0;0;0;0;0;0;0;0;0;0;0;0.000642172;0;0;0;0;0;0;0;0;0;0;0;0.083505091;0;0;0.020717332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.26662E-05;0;0;0;0;0;0;6.94308E-05;0;0;0;0;0;0;0;0.048164029;0;0;0;0;0.004437861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011724615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5378394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.105416593;0;0;0;0;0;0;0.002236831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1.084467117
Soz8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.62266883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000523721;0;0;0;0;0;0;0;0;0;0;0;0;0.001284344;0;0;0;0;0;0;0;0;0;0;0;0.526082075;0;0;0.041434664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.115593669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000175869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007828907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1.315592079
Soz9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001534545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004402473;0;0;0;0;0;0;0;0;0;0;0;0.066978099;0;0;0;0;0;0;0;0;0;0;0;0;0.018194869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032802442;0.01368391;7.36758E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010286959;0;0;0;0.031826469;0;0;0;0;0;0;0.00302024;0;0;0;0.000108326;0;0.005550436;0;0.043347626;0;0;0;0.049363289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.258959711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.555308763
Soz10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012394731;0;0;0;0;0;0;0;0;0;0;0;0;0.019265155;0;0;0;0;0;0;0;0;0;0.5740151;0;0.200412219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001487991;0;0;0;0;0;0;0.000781097;0;0;0;0;0;0.000324376;0;0.043347626;0;0;0;0.213249407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002638038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.067915739
Soz11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000172906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004402473;0;0;0;0;0;0;0;0;0;0;0;0.003025944;0;0;0.013817669;0;0;0;0;0;0;0;0;0;0.007706062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028486331;0.011973422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001375383;0;0;0;0.007005957;0;0;0;0;0;0;0.001492762;0;0;0;2.16653E-05;0;0.005370227;0;0;0;0;0;0.033567036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009212;0;0;0;0.003663942;0;0;0;0;0;0.000120853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00149122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.123785974
